borrow_id,date,season,year,month,hour,is_holiday,weekday,is_workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,total_users,suhu
4668,2011-07-18,fall,0,7,9,Tidak,Senin,Ya,Clear/Few clouds,26.78,0.697,0.67,0.2239,33,170,203,hangat
4669,2011-07-18,fall,0,7,10,Tidak,Senin,Ya,Clear/Few clouds,27.72,0.7121,0.62,0.194,52,78,130,hangat
4670,2011-07-18,fall,0,7,11,Tidak,Senin,Ya,Clear/Few clouds,29.6,0.7576,0.55,0.0896,42,99,141,hangat
4671,2011-07-18,fall,0,7,12,Tidak,Senin,Ya,Clear/Few clouds,29.6,0.7727,0.59,0.194,39,126,165,hangat
4672,2011-07-18,fall,0,7,13,Tidak,Senin,Ya,Clear/Few clouds,30.54,0.7879,0.56,0.2537,27,125,152,hangat
4673,2011-07-18,fall,0,7,14,Tidak,Senin,Ya,Clear/Few clouds,30.54,0.7879,0.56,0.3284,32,106,138,hangat
4674,2011-07-18,fall,0,7,15,Tidak,Senin,Ya,Clear/Few clouds,31.48,0.803,0.53,0.3284,53,111,164,hangat
4675,2011-07-18,fall,0,7,16,Tidak,Senin,Ya,Clear/Few clouds,31.48,0.803,0.53,0.2836,45,220,265,hangat
4676,2011-07-18,fall,0,7,17,Tidak,Senin,Ya,Clear/Few clouds,31.48,0.7879,0.49,0.3284,72,473,545,hangat
4677,2011-07-18,fall,0,7,18,Tidak,Senin,Ya,Clear/Few clouds,30.54,0.7727,0.49,0.3582,80,478,558,hangat
4678,2011-07-18,fall,0,7,19,Tidak,Senin,Ya,Clear/Few clouds,29.6,0.7576,0.55,0.2239,63,335,398,hangat
4679,2011-07-18,fall,0,7,20,Tidak,Senin,Ya,Clear/Few clouds,28.66,0.7424,0.59,0.2239,91,232,323,hangat
4680,2011-07-18,fall,0,7,21,Tidak,Senin,Ya,Clear/Few clouds,26.78,0.697,0.66,0.194,48,154,202,hangat
4681,2011-07-18,fall,0,7,22,Tidak,Senin,Ya,Clear/Few clouds,27.72,0.7273,0.66,0.2239,36,104,140,hangat
4682,2011-07-18,fall,0,7,23,Tidak,Senin,Ya,Clear/Few clouds,26.78,0.697,0.66,0.1642,32,59,91,hangat
4683,2011-07-19,fall,0,7,0,Tidak,Selasa,Ya,Clear/Few clouds,26.78,0.697,0.66,0.1045,25,26,51,hangat
4684,2011-07-19,fall,0,7,1,Tidak,Selasa,Ya,Mist + Cloudy,26.78,0.697,0.66,0.1343,7,6,13,hangat
4685,2011-07-19,fall,0,7,2,Tidak,Selasa,Ya,Clear/Few clouds,25.84,0.6818,0.7,0.1642,9,4,13,hangat
4686,2011-07-19,fall,0,7,3,Tidak,Selasa,Ya,Clear/Few clouds,25.84,0.6818,0.7,0.1642,2,1,3,hangat
4687,2011-07-19,fall,0,7,4,Tidak,Selasa,Ya,Clear/Few clouds,25.84,0.6818,0.7,0.1343,1,4,5,hangat
4688,2011-07-19,fall,0,7,5,Tidak,Selasa,Ya,Mist + Cloudy,24.9,0.6667,0.74,0.1045,0,19,19,hangat
4689,2011-07-19,fall,0,7,6,Tidak,Selasa,Ya,Mist + Cloudy,25.84,0.697,0.74,0.1045,8,126,134,hangat
4690,2011-07-19,fall,0,7,7,Tidak,Selasa,Ya,Mist + Cloudy,26.78,0.697,0.7,0.1642,28,287,315,hangat
4691,2011-07-19,fall,0,7,8,Tidak,Selasa,Ya,Mist + Cloudy,27.72,0.7273,0.7,0.1642,31,381,412,hangat
4692,2011-07-19,fall,0,7,9,Tidak,Selasa,Ya,Mist + Cloudy,29.6,0.7879,0.63,0.1343,22,177,199,hangat
4693,2011-07-19,fall,0,7,10,Tidak,Selasa,Ya,Mist + Cloudy,30.54,0.7879,0.56,0.1642,29,112,141,hangat
4694,2011-07-19,fall,0,7,11,Tidak,Selasa,Ya,Clear/Few clouds,30.54,0.803,0.59,0.0,29,98,127,hangat
4695,2011-07-19,fall,0,7,12,Tidak,Selasa,Ya,Clear/Few clouds,31.48,0.8182,0.56,0.0896,26,127,153,hangat
4696,2011-07-19,fall,0,7,13,Tidak,Selasa,Ya,Clear/Few clouds,32.42,0.8333,0.53,0.1045,33,139,172,hangat
4697,2011-07-19,fall,0,7,14,Tidak,Selasa,Ya,Clear/Few clouds,32.42,0.8182,0.5,0.194,41,111,152,hangat
4698,2011-07-19,fall,0,7,15,Tidak,Selasa,Ya,Clear/Few clouds,33.36,0.8182,0.44,0.194,48,110,158,hangat
4699,2011-07-19,fall,0,7,16,Tidak,Selasa,Ya,Clear/Few clouds,34.3,0.8485,0.42,0.2985,61,216,277,hangat
4700,2011-07-19,fall,0,7,17,Tidak,Selasa,Ya,Clear/Few clouds,29.6,0.803,0.66,0.0,68,445,513,hangat
4701,2011-07-19,fall,0,7,18,Tidak,Selasa,Ya,Clear/Few clouds,29.6,0.803,0.66,0.1343,80,450,530,hangat
4702,2011-07-19,fall,0,7,19,Tidak,Selasa,Ya,Clear/Few clouds,27.72,0.7424,0.75,0.194,54,334,388,hangat
4703,2011-07-19,fall,0,7,20,Tidak,Selasa,Ya,Clear/Few clouds,26.78,0.7273,0.74,0.0896,48,229,277,hangat
4704,2011-07-19,fall,0,7,21,Tidak,Selasa,Ya,Clear/Few clouds,26.78,0.7121,0.74,0.1343,47,194,241,hangat
4705,2011-07-19,fall,0,7,22,Tidak,Selasa,Ya,Clear/Few clouds,26.78,0.7121,0.74,0.0,36,120,156,hangat
4706,2011-07-19,fall,0,7,23,Tidak,Selasa,Ya,Light Snow/Rain,25.84,0.697,0.79,0.1642,19,73,92,hangat
4707,2011-07-20,fall,0,7,0,Tidak,Rabu,Ya,Clear/Few clouds,24.9,0.6667,0.84,0.1045,11,29,40,hangat
4708,2011-07-20,fall,0,7,1,Tidak,Rabu,Ya,Clear/Few clouds,24.9,0.6667,0.84,0.0,4,7,11,hangat
4709,2011-07-20,fall,0,7,2,Tidak,Rabu,Ya,Clear/Few clouds,24.9,0.6667,0.84,0.0,2,7,9,hangat
4710,2011-07-20,fall,0,7,3,Tidak,Rabu,Ya,Clear/Few clouds,24.9,0.6667,0.84,0.1045,2,4,6,hangat
4711,2011-07-20,fall,0,7,4,Tidak,Rabu,Ya,Clear/Few clouds,23.96,0.6364,0.83,0.0,0,4,4,hangat
4712,2011-07-20,fall,0,7,5,Tidak,Rabu,Ya,Clear/Few clouds,23.96,0.6364,0.83,0.1045,4,19,23,hangat
4713,2011-07-20,fall,0,7,6,Tidak,Rabu,Ya,Mist + Cloudy,23.96,0.6364,0.89,0.1045,5,111,116,hangat
4714,2011-07-20,fall,0,7,7,Tidak,Rabu,Ya,Mist + Cloudy,24.9,0.6667,0.84,0.1045,27,276,303,hangat
4715,2011-07-20,fall,0,7,8,Tidak,Rabu,Ya,Clear/Few clouds,26.78,0.7121,0.74,0.0,34,404,438,hangat
4716,2011-07-20,fall,0,7,9,Tidak,Rabu,Ya,Clear/Few clouds,26.78,0.697,0.7,0.0896,28,181,209,hangat
4717,2011-07-20,fall,0,7,10,Tidak,Rabu,Ya,Clear/Few clouds,27.72,0.7273,0.7,0.0,34,76,110,hangat
4718,2011-07-20,fall,0,7,11,Tidak,Rabu,Ya,Clear/Few clouds,29.6,0.7879,0.63,0.0896,26,116,142,hangat
4719,2011-07-20,fall,0,7,12,Tidak,Rabu,Ya,Clear/Few clouds,30.54,0.803,0.59,0.0,28,121,149,hangat
4720,2011-07-20,fall,0,7,13,Tidak,Rabu,Ya,Clear/Few clouds,31.48,0.8182,0.56,0.194,23,97,120,hangat
4721,2011-07-20,fall,0,7,14,Tidak,Rabu,Ya,Clear/Few clouds,32.42,0.8333,0.53,0.2239,44,83,127,hangat
4722,2011-07-20,fall,0,7,15,Tidak,Rabu,Ya,Clear/Few clouds,32.42,0.8182,0.5,0.1642,36,102,138,hangat
4723,2011-07-20,fall,0,7,16,Tidak,Rabu,Ya,Clear/Few clouds,31.48,0.8182,0.56,0.0,30,204,234,hangat
4724,2011-07-20,fall,0,7,17,Tidak,Rabu,Ya,Clear/Few clouds,31.48,0.8333,0.59,0.194,50,405,455,hangat
4725,2011-07-20,fall,0,7,18,Tidak,Rabu,Ya,Clear/Few clouds,31.48,0.8333,0.59,0.2239,68,429,497,hangat
4726,2011-07-20,fall,0,7,19,Tidak,Rabu,Ya,Clear/Few clouds,30.54,0.8485,0.67,0.1642,59,323,382,hangat
4727,2011-07-20,fall,0,7,20,Tidak,Rabu,Ya,Clear/Few clouds,29.6,0.8333,0.75,0.2239,45,264,309,hangat
4728,2011-07-20,fall,0,7,21,Tidak,Rabu,Ya,Clear/Few clouds,29.6,0.803,0.66,0.1642,33,209,242,hangat
4729,2011-07-20,fall,0,7,22,Tidak,Rabu,Ya,Clear/Few clouds,28.66,0.7727,0.7,0.2239,25,144,169,hangat
4730,2011-07-20,fall,0,7,23,Tidak,Rabu,Ya,Clear/Few clouds,27.72,0.7424,0.75,0.2537,26,73,99,hangat
4731,2011-07-21,fall,0,7,0,Tidak,Kamis,Ya,Mist + Cloudy,27.72,0.7424,0.75,0.194,13,29,42,hangat
4732,2011-07-21,fall,0,7,1,Tidak,Kamis,Ya,Mist + Cloudy,26.78,0.7273,0.84,0.2239,5,16,21,hangat
4733,2011-07-21,fall,0,7,2,Tidak,Kamis,Ya,Mist + Cloudy,26.78,0.7273,0.84,0.2239,2,4,6,hangat
4734,2011-07-21,fall,0,7,3,Tidak,Kamis,Ya,Mist + Cloudy,26.78,0.7121,0.79,0.1343,1,5,6,hangat
4735,2011-07-21,fall,0,7,4,Tidak,Kamis,Ya,Mist + Cloudy,25.84,0.7121,0.84,0.1045,0,4,4,hangat
4736,2011-07-21,fall,0,7,5,Tidak,Kamis,Ya,Mist + Cloudy,25.84,0.7121,0.84,0.1045,2,16,18,hangat
4737,2011-07-21,fall,0,7,6,Tidak,Kamis,Ya,Mist + Cloudy,25.84,0.7121,0.84,0.1045,6,111,117,hangat
4738,2011-07-21,fall,0,7,7,Tidak,Kamis,Ya,Mist + Cloudy,26.78,0.7273,0.84,0.1343,23,251,274,hangat
4739,2011-07-21,fall,0,7,8,Tidak,Kamis,Ya,Mist + Cloudy,27.72,0.7576,0.79,0.1642,23,358,381,hangat
4740,2011-07-21,fall,0,7,9,Tidak,Kamis,Ya,Mist + Cloudy,29.6,0.8182,0.75,0.2537,34,166,200,hangat
4741,2011-07-21,fall,0,7,10,Tidak,Kamis,Ya,Mist + Cloudy,30.54,0.8636,0.71,0.2239,31,47,78,hangat
4742,2011-07-21,fall,0,7,11,Tidak,Kamis,Ya,Mist + Cloudy,32.42,0.8939,0.63,0.2985,27,79,106,hangat
4743,2011-07-21,fall,0,7,12,Tidak,Kamis,Ya,Clear/Few clouds,33.36,0.8939,0.56,0.3284,29,106,135,hangat
4744,2011-07-21,fall,0,7,13,Tidak,Kamis,Ya,Clear/Few clouds,33.36,0.8939,0.56,0.2985,21,81,102,hangat
4745,2011-07-21,fall,0,7,14,Tidak,Kamis,Ya,Clear/Few clouds,34.3,0.8939,0.5,0.3582,50,97,147,hangat
4746,2011-07-21,fall,0,7,15,Tidak,Kamis,Ya,Clear/Few clouds,34.3,0.9242,0.53,0.2537,40,93,133,hangat
4747,2011-07-21,fall,0,7,16,Tidak,Kamis,Ya,Clear/Few clouds,35.24,0.9242,0.48,0.2836,43,167,210,hangat
4748,2011-07-21,fall,0,7,17,Tidak,Kamis,Ya,Clear/Few clouds,35.24,0.9091,0.45,0.2985,40,374,414,hangat
4749,2011-07-21,fall,0,7,18,Tidak,Kamis,Ya,Clear/Few clouds,34.3,0.8939,0.5,0.2836,39,343,382,hangat
4750,2011-07-21,fall,0,7,19,Tidak,Kamis,Ya,Clear/Few clouds,32.42,0.9242,0.67,0.2836,51,233,284,hangat
4751,2011-07-21,fall,0,7,20,Tidak,Kamis,Ya,Clear/Few clouds,31.48,0.8939,0.71,0.2239,38,199,237,hangat
4752,2011-07-21,fall,0,7,21,Tidak,Kamis,Ya,Clear/Few clouds,30.54,0.8939,0.75,0.2239,38,187,225,hangat
4753,2011-07-21,fall,0,7,22,Tidak,Kamis,Ya,Clear/Few clouds,30.54,0.8636,0.71,0.1642,36,113,149,hangat
4754,2011-07-21,fall,0,7,23,Tidak,Kamis,Ya,Clear/Few clouds,29.6,0.8182,0.71,0.1642,40,73,113,hangat
4755,2011-07-22,fall,0,7,0,Tidak,Jum'at,Ya,Clear/Few clouds,30.54,0.8333,0.63,0.1343,9,51,60,hangat
4756,2011-07-22,fall,0,7,1,Tidak,Jum'at,Ya,Clear/Few clouds,29.6,0.7879,0.63,0.0,7,17,24,hangat
4757,2011-07-22,fall,0,7,2,Tidak,Jum'at,Ya,Clear/Few clouds,28.66,0.803,0.79,0.1343,0,14,14,hangat
4758,2011-07-22,fall,0,7,3,Tidak,Jum'at,Ya,Clear/Few clouds,28.66,0.7879,0.75,0.1045,1,6,7,hangat
4759,2011-07-22,fall,0,7,4,Tidak,Jum'at,Ya,Clear/Few clouds,27.72,0.7424,0.75,0.1045,8,5,13,hangat
4760,2011-07-22,fall,0,7,5,Tidak,Jum'at,Ya,Clear/Few clouds,26.78,0.7121,0.79,0.1045,2,17,19,hangat
4761,2011-07-22,fall,0,7,6,Tidak,Jum'at,Ya,Clear/Few clouds,27.72,0.7424,0.75,0.0896,13,83,96,hangat
4762,2011-07-22,fall,0,7,7,Tidak,Jum'at,Ya,Mist + Cloudy,29.6,0.803,0.66,0.1045,20,232,252,hangat
4763,2011-07-22,fall,0,7,8,Tidak,Jum'at,Ya,Mist + Cloudy,31.48,0.8485,0.63,0.1642,30,292,322,hangat
4764,2011-07-22,fall,0,7,9,Tidak,Jum'at,Ya,Clear/Few clouds,32.42,0.8939,0.63,0.0896,31,177,208,hangat
4765,2011-07-22,fall,0,7,10,Tidak,Jum'at,Ya,Clear/Few clouds,34.3,0.9242,0.53,0.0896,32,83,115,hangat
4766,2011-07-22,fall,0,7,11,Tidak,Jum'at,Ya,Clear/Few clouds,34.3,0.8939,0.5,0.1045,23,86,109,hangat
4767,2011-07-22,fall,0,7,12,Tidak,Jum'at,Ya,Clear/Few clouds,36.18,0.9545,0.48,0.1642,20,95,115,hangat
4768,2011-07-22,fall,0,7,13,Tidak,Jum'at,Ya,Clear/Few clouds,36.18,0.9848,0.51,0.1642,25,98,123,hangat
4769,2011-07-22,fall,0,7,14,Tidak,Jum'at,Ya,Clear/Few clouds,37.12,1.0,0.48,0.2985,24,77,101,hangat
4770,2011-07-22,fall,0,7,15,Tidak,Jum'at,Ya,Clear/Few clouds,36.18,0.9848,0.51,0.2985,32,101,133,hangat
4771,2011-07-22,fall,0,7,16,Tidak,Jum'at,Ya,Light Snow/Rain,34.3,0.8333,0.39,0.2985,29,153,182,hangat
4772,2011-07-22,fall,0,7,17,Tidak,Jum'at,Ya,Clear/Few clouds,33.36,0.8485,0.47,0.1045,35,271,306,hangat
4773,2011-07-22,fall,0,7,18,Tidak,Jum'at,Ya,Clear/Few clouds,34.3,0.8182,0.37,0.1642,34,250,284,hangat
4774,2011-07-22,fall,0,7,19,Tidak,Jum'at,Ya,Mist + Cloudy,32.42,0.7879,0.41,0.1045,40,210,250,hangat
4775,2011-07-22,fall,0,7,20,Tidak,Jum'at,Ya,Clear/Few clouds,31.48,0.8182,0.56,0.0,46,166,212,hangat
4776,2011-07-22,fall,0,7,21,Tidak,Jum'at,Ya,Clear/Few clouds,30.54,0.803,0.59,0.0896,38,152,190,hangat
4777,2011-07-22,fall,0,7,22,Tidak,Jum'at,Ya,Mist + Cloudy,31.48,0.7879,0.49,0.0896,44,105,149,hangat
4778,2011-07-22,fall,0,7,23,Tidak,Jum'at,Ya,Clear/Few clouds,29.6,0.7879,0.63,0.194,19,84,103,hangat
4779,2011-07-23,fall,0,7,0,Tidak,Sabtu,Bukan,Clear/Few clouds,30.54,0.7879,0.56,0.0,16,85,101,hangat
4780,2011-07-23,fall,0,7,1,Tidak,Sabtu,Bukan,Clear/Few clouds,30.54,0.7727,0.52,0.1045,13,57,70,hangat
4781,2011-07-23,fall,0,7,2,Tidak,Sabtu,Bukan,Clear/Few clouds,30.54,0.7727,0.52,0.0,13,48,61,hangat
4782,2011-07-23,fall,0,7,3,Tidak,Sabtu,Bukan,Clear/Few clouds,28.66,0.7576,0.66,0.0896,6,16,22,hangat
4783,2011-07-23,fall,0,7,4,Tidak,Sabtu,Bukan,Clear/Few clouds,27.72,0.7273,0.66,0.1045,5,4,9,hangat
4784,2011-07-23,fall,0,7,5,Tidak,Sabtu,Bukan,Clear/Few clouds,27.72,0.7121,0.62,0.1343,1,6,7,hangat
4785,2011-07-23,fall,0,7,6,Tidak,Sabtu,Bukan,Clear/Few clouds,29.6,0.7424,0.52,0.1343,6,19,25,hangat
4786,2011-07-23,fall,0,7,7,Tidak,Sabtu,Bukan,Clear/Few clouds,29.6,0.7424,0.52,0.1045,7,38,45,hangat
4787,2011-07-23,fall,0,7,8,Tidak,Sabtu,Bukan,Clear/Few clouds,31.48,0.7879,0.49,0.2537,24,85,109,hangat
4788,2011-07-23,fall,0,7,9,Tidak,Sabtu,Bukan,Clear/Few clouds,31.48,0.7879,0.49,0.1642,30,102,132,hangat
4789,2011-07-23,fall,0,7,10,Tidak,Sabtu,Bukan,Clear/Few clouds,32.42,0.7879,0.41,0.2239,61,137,198,hangat
4790,2011-07-23,fall,0,7,11,Tidak,Sabtu,Bukan,Clear/Few clouds,34.3,0.8182,0.37,0.194,62,154,216,hangat
4791,2011-07-23,fall,0,7,12,Tidak,Sabtu,Bukan,Clear/Few clouds,35.24,0.8636,0.37,0.1045,71,164,235,hangat
4792,2011-07-23,fall,0,7,13,Tidak,Sabtu,Bukan,Clear/Few clouds,36.18,0.8788,0.38,0.1642,78,167,245,hangat
4793,2011-07-23,fall,0,7,14,Tidak,Sabtu,Bukan,Clear/Few clouds,35.24,0.8939,0.42,0.0,84,152,236,hangat
4794,2011-07-23,fall,0,7,15,Tidak,Sabtu,Bukan,Clear/Few clouds,36.18,0.8788,0.38,0.0,78,137,215,hangat
4795,2011-07-23,fall,0,7,16,Tidak,Sabtu,Bukan,Clear/Few clouds,36.18,0.8788,0.38,0.1343,70,151,221,hangat
4796,2011-07-23,fall,0,7,17,Tidak,Sabtu,Bukan,Clear/Few clouds,36.18,0.8788,0.38,0.1343,70,127,197,hangat
4797,2011-07-23,fall,0,7,18,Tidak,Sabtu,Bukan,Clear/Few clouds,35.24,0.8788,0.4,0.2239,62,134,196,hangat
4798,2011-07-23,fall,0,7,19,Tidak,Sabtu,Bukan,Mist + Cloudy,30.54,0.803,0.59,0.1343,80,137,217,hangat
4799,2011-07-23,fall,0,7,20,Tidak,Sabtu,Bukan,Clear/Few clouds,30.54,0.803,0.59,0.2239,47,98,145,hangat
4800,2011-07-23,fall,0,7,21,Tidak,Sabtu,Bukan,Clear/Few clouds,30.54,0.803,0.59,0.2239,39,115,154,hangat
4801,2011-07-23,fall,0,7,22,Tidak,Sabtu,Bukan,Clear/Few clouds,29.6,0.7727,0.59,0.194,37,88,125,hangat
4802,2011-07-23,fall,0,7,23,Tidak,Sabtu,Bukan,Clear/Few clouds,29.6,0.7727,0.59,0.1045,27,77,104,hangat
4803,2011-07-24,fall,0,7,0,Tidak,Minggu,Bukan,Clear/Few clouds,29.6,0.7727,0.59,0.1045,42,77,119,hangat
4804,2011-07-24,fall,0,7,1,Tidak,Minggu,Bukan,Clear/Few clouds,28.66,0.7576,0.66,0.1045,33,63,96,hangat
4805,2011-07-24,fall,0,7,2,Tidak,Minggu,Bukan,Clear/Few clouds,29.6,0.7879,0.63,0.0896,12,48,60,hangat
4806,2011-07-24,fall,0,7,3,Tidak,Minggu,Bukan,Clear/Few clouds,29.6,0.7879,0.63,0.0896,17,20,37,hangat
4807,2011-07-24,fall,0,7,4,Tidak,Minggu,Bukan,Clear/Few clouds,28.66,0.7576,0.66,0.1045,1,5,6,hangat
4808,2011-07-24,fall,0,7,5,Tidak,Minggu,Bukan,Clear/Few clouds,28.66,0.7576,0.66,0.0896,5,3,8,hangat
4809,2011-07-24,fall,0,7,6,Tidak,Minggu,Bukan,Mist + Cloudy,29.6,0.7879,0.63,0.0896,9,13,22,hangat
4810,2011-07-24,fall,0,7,7,Tidak,Minggu,Bukan,Clear/Few clouds,29.6,0.7727,0.59,0.1343,6,29,35,hangat
4811,2011-07-24,fall,0,7,8,Tidak,Minggu,Bukan,Clear/Few clouds,30.54,0.7879,0.56,0.2836,22,82,104,hangat
4812,2011-07-24,fall,0,7,9,Tidak,Minggu,Bukan,Clear/Few clouds,30.54,0.7879,0.56,0.3881,42,112,154,hangat
4813,2011-07-24,fall,0,7,10,Tidak,Minggu,Bukan,Clear/Few clouds,32.42,0.8182,0.5,0.3284,61,165,226,hangat
4814,2011-07-24,fall,0,7,11,Tidak,Minggu,Bukan,Clear/Few clouds,31.48,0.803,0.53,0.2537,74,169,243,hangat
4815,2011-07-24,fall,0,7,12,Tidak,Minggu,Bukan,Clear/Few clouds,34.3,0.8636,0.45,0.1642,85,161,246,hangat
4816,2011-07-24,fall,0,7,13,Tidak,Minggu,Bukan,Clear/Few clouds,32.42,0.803,0.47,0.2239,90,162,252,hangat
4817,2011-07-24,fall,0,7,14,Tidak,Minggu,Bukan,Clear/Few clouds,32.42,0.8182,0.5,0.2836,79,204,283,hangat
4818,2011-07-24,fall,0,7,15,Tidak,Minggu,Bukan,Clear/Few clouds,34.3,0.8485,0.42,0.2537,68,170,238,hangat
4819,2011-07-24,fall,0,7,16,Tidak,Minggu,Bukan,Clear/Few clouds,34.3,0.8485,0.42,0.2537,62,187,249,hangat
4820,2011-07-24,fall,0,7,17,Tidak,Minggu,Bukan,Clear/Few clouds,34.3,0.8333,0.39,0.1045,75,174,249,hangat
4821,2011-07-24,fall,0,7,18,Tidak,Minggu,Bukan,Clear/Few clouds,33.36,0.8182,0.42,0.1642,67,176,243,hangat
4822,2011-07-24,fall,0,7,19,Tidak,Minggu,Bukan,Clear/Few clouds,32.42,0.803,0.47,0.1642,70,170,240,hangat
4823,2011-07-24,fall,0,7,20,Tidak,Minggu,Bukan,Clear/Few clouds,31.48,0.7879,0.49,0.1642,52,143,195,hangat
4824,2011-07-24,fall,0,7,21,Tidak,Minggu,Bukan,Clear/Few clouds,29.6,0.7879,0.63,0.1343,42,111,153,hangat
4825,2011-07-24,fall,0,7,22,Tidak,Minggu,Bukan,Clear/Few clouds,28.66,0.7576,0.66,0.0,23,75,98,hangat
4826,2011-07-24,fall,0,7,23,Tidak,Minggu,Bukan,Mist + Cloudy,27.72,0.7273,0.7,0.0896,13,37,50,hangat
4827,2011-07-25,fall,0,7,0,Tidak,Senin,Ya,Mist + Cloudy,27.72,0.7273,0.7,0.0,17,17,34,hangat
4828,2011-07-25,fall,0,7,1,Tidak,Senin,Ya,Mist + Cloudy,27.72,0.7424,0.75,0.0896,4,8,12,hangat
4829,2011-07-25,fall,0,7,2,Tidak,Senin,Ya,Mist + Cloudy,26.78,0.7121,0.79,0.0896,3,3,6,hangat
4830,2011-07-25,fall,0,7,3,Tidak,Senin,Ya,Clear/Few clouds,26.78,0.7121,0.79,0.0,2,2,4,hangat
4831,2011-07-25,fall,0,7,4,Tidak,Senin,Ya,Clear/Few clouds,25.84,0.7121,0.84,0.0896,0,6,6,hangat
4832,2011-07-25,fall,0,7,5,Tidak,Senin,Ya,Clear/Few clouds,25.84,0.7121,0.84,0.0896,2,22,24,hangat
4833,2011-07-25,fall,0,7,6,Tidak,Senin,Ya,Mist + Cloudy,25.84,0.7121,0.84,0.0896,7,100,107,hangat
4834,2011-07-25,fall,0,7,7,Tidak,Senin,Ya,Mist + Cloudy,26.78,0.7121,0.79,0.0,20,257,277,hangat
4835,2011-07-25,fall,0,7,8,Tidak,Senin,Ya,Mist + Cloudy,27.72,0.7424,0.75,0.0,34,353,387,hangat
4836,2011-07-25,fall,0,7,9,Tidak,Senin,Ya,Clear/Few clouds,29.6,0.803,0.66,0.0,11,124,135,hangat
4837,2011-07-25,fall,0,7,10,Tidak,Senin,Ya,Clear/Few clouds,30.54,0.803,0.59,0.0,30,54,84,hangat
4838,2011-07-25,fall,0,7,11,Tidak,Senin,Ya,Mist + Cloudy,31.48,0.8333,0.59,0.194,24,83,107,hangat
4839,2011-07-25,fall,0,7,12,Tidak,Senin,Ya,Mist + Cloudy,31.48,0.8333,0.59,0.194,17,50,67,hangat
4840,2011-07-25,fall,0,7,13,Tidak,Senin,Ya,Mist + Cloudy,26.78,0.7121,0.74,0.1343,14,64,78,hangat
4841,2011-07-25,fall,0,7,14,Tidak,Senin,Ya,Mist + Cloudy,25.84,0.697,0.79,0.194,28,62,90,hangat
4842,2011-07-25,fall,0,7,15,Tidak,Senin,Ya,Clear/Few clouds,24.9,0.6667,0.84,0.3881,16,96,112,hangat
4843,2011-07-25,fall,0,7,16,Tidak,Senin,Ya,Clear/Few clouds,24.9,0.6667,0.84,0.2239,37,161,198,hangat
4844,2011-07-25,fall,0,7,17,Tidak,Senin,Ya,Clear/Few clouds,25.84,0.697,0.74,0.0,48,437,485,hangat
4845,2011-07-25,fall,0,7,18,Tidak,Senin,Ya,Clear/Few clouds,26.78,0.7121,0.74,0.0896,60,473,533,hangat
4846,2011-07-25,fall,0,7,19,Tidak,Senin,Ya,Clear/Few clouds,26.78,0.697,0.7,0.0896,62,324,386,hangat
4847,2011-07-25,fall,0,7,20,Tidak,Senin,Ya,Clear/Few clouds,25.84,0.697,0.74,0.1343,55,247,302,hangat
4848,2011-07-25,fall,0,7,21,Tidak,Senin,Ya,Clear/Few clouds,24.9,0.6667,0.84,0.0,41,153,194,hangat
4849,2011-07-25,fall,0,7,22,Tidak,Senin,Ya,Clear/Few clouds,24.9,0.6667,0.84,0.0,13,112,125,hangat
4850,2011-07-25,fall,0,7,23,Tidak,Senin,Ya,Clear/Few clouds,24.9,0.6667,0.84,0.0896,23,64,87,hangat
4851,2011-07-26,fall,0,7,0,Tidak,Selasa,Ya,Clear/Few clouds,24.9,0.6667,0.79,0.1045,8,20,28,hangat
4852,2011-07-26,fall,0,7,1,Tidak,Selasa,Ya,Clear/Few clouds,24.9,0.6667,0.79,0.1045,6,6,12,hangat
4853,2011-07-26,fall,0,7,2,Tidak,Selasa,Ya,Clear/Few clouds,23.96,0.6364,0.89,0.1045,1,6,7,hangat
4854,2011-07-26,fall,0,7,3,Tidak,Selasa,Ya,Clear/Few clouds,23.96,0.6364,0.89,0.1343,2,2,4,hangat
4855,2011-07-26,fall,0,7,4,Tidak,Selasa,Ya,Clear/Few clouds,23.96,0.6364,0.88,0.1642,0,6,6,hangat
4856,2011-07-26,fall,0,7,5,Tidak,Selasa,Ya,Clear/Few clouds,23.02,0.5909,0.89,0.0896,3,24,27,hangat
4857,2011-07-26,fall,0,7,6,Tidak,Selasa,Ya,Clear/Few clouds,23.96,0.6364,0.83,0.2239,2,108,110,hangat
4858,2011-07-26,fall,0,7,7,Tidak,Selasa,Ya,Clear/Few clouds,25.84,0.6818,0.66,0.2836,30,288,318,hangat
4859,2011-07-26,fall,0,7,8,Tidak,Selasa,Ya,Clear/Few clouds,26.78,0.6818,0.55,0.194,32,392,424,hangat
4860,2011-07-26,fall,0,7,9,Tidak,Selasa,Ya,Clear/Few clouds,27.72,0.6818,0.4,0.2239,25,162,187,hangat
4861,2011-07-26,fall,0,7,10,Tidak,Selasa,Ya,Clear/Few clouds,29.6,0.697,0.31,0.2239,42,96,138,hangat
4862,2011-07-26,fall,0,7,11,Tidak,Selasa,Ya,Clear/Few clouds,30.54,0.7121,0.3,0.0,49,102,151,hangat
4863,2011-07-26,fall,0,7,12,Tidak,Selasa,Ya,Clear/Few clouds,31.48,0.7273,0.28,0.0,25,122,147,hangat
